sample_time,seconds,type,track,song_row,chain_row,phrase_row,instrument,frequency,volume
71614,1.491958,NOTE_OFF,6,0,0,0,0,0.000,0.0000
71614,1.491958,NOTE_OFF,7,0,0,0,0,0.000,0.0000
72582,1.512125,TICK,0,0,0,0,0,0.000,0.0000
72582,1.512125,NOTE_OFF,4,0,0,0,0,0.000,0.0000
72582,1.512125,NOTE_OFF,5,0,0,0,0,0.000,0.0000
72582,1.512125,NOTE_OFF,6,0,0,0,0,0.000,0.0000
72582,1.512125,NOTE_OFF,7,0,0,0,0,0.000,0.0000
73550,1.532292,TICK,0,0,0,0,0,0.000,0.0000
73550,1.532292,NOTE_OFF,4,0,0,0,0,0.000,0.0000
73550,1.532292,NOTE_OFF,5,0,0,0,0,0.000,0.0000
73550,1.532292,NOTE_OFF,6,0,0,0,0,0.000,0.0000
73550,1.532292,NOTE_OFF,7,0,0,0,0,0.000,0.0000
74518,1.552458,TICK,0,0,0,0,0,0.000,0.0000
74518,1.552458,NOTE_OFF,4,0,0,0,0,0.000,0.0000
74518,1.552458,NOTE_OFF,5,0,0,0,0,0.000,0.0000
74518,1.552458,NOTE_OFF,6,0,0,0,0,0.000,0.0000
74518,1.552458,NOTE_OFF,7,0,0,0,0,0.000,0.0000
75485,1.572604,TICK,0,0,0,0,0,0.000,0.0000
75485,1.572604,NOTE_OFF,4,0,0,0,0,0.000,0.0000
75485,1.572604,NOTE_OFF,5,0,0,0,0,0.000,0.0000
75485,1.572604,NOTE_OFF,6,0,0,0,0,0.000,0.0000
75485,1.572604,NOTE_OFF,7,0,0,0,0,0.000,0.0000
76453,1.592771,TICK,0,0,0,0,0,0.000,0.0000
76453,1.592771,NOTE_OFF,4,0,0,0,0,0.000,0.0000
76453,1.592771,NOTE_OFF,5,0,0,0,0,0.000,0.0000
76453,1.592771,NOTE_OFF,6,0,0,0,0,0.000,0.0000
76453,1.592771,NOTE_OFF,7,0,0,0,0,0.000,0.0000
77421,1.612937,TICK,0,0,0,0,0,0.000,0.0000
77421,1.612937,NOTE_OFF,4,0,0,0,0,0.000,0.0000
77421,1.612937,NOTE_OFF,5,0,0,0,0,0.000,0.0000
77421,1.612937,NOTE_OFF,6,0,0,0,0,0.000,0.0000
77421,1.612937,NOTE_OFF,7,0,0,0,0,0.000,0.0000
78389,1.633104,TICK,0,0,0,0,0,0.000,0.0000
78389,1.633104,NOTE_OFF,4,0,0,0,0,0.000,0.0000
78389,1.633104,NOTE_OFF,5,0,0,0,0,0.000,0.0000
78389,1.633104,NOTE_OFF,6,0,0,0,0,0.000,0.0000
78389,1.633104,NOTE_OFF,7,0,0,0,0,0.000,0.0000
79356,1.653250,TICK,0,0,0,0,0,0.000,0.0000
79356,1.653250,NOTE_OFF,4,0,0,0,0,0.000,0.0000
79356,1.653250,NOTE_OFF,5,0,0,0,0,0.000,0.0000
79356,1.653250,NOTE_OFF,6,0,0,0,0,0.000,0.0000
79356,1.653250,NOTE_OFF,7,0,0,0,0,0.000,0.0000
80324,1.673417,TICK,0,0,0,0,0,0.000,0.0000
80324,1.673417,NOTE_OFF,4,0,0,0,0,0.000,0.0000
80324,1.673417,NOTE_OFF,5,0,0,0,0,0.000,0.0000
80324,1.673417,NOTE_OFF,6,0,0,0,0,0.000,0.0000
80324,1.673417,NOTE_OFF,7,0,0,0,0,0.000,0.0000
81292,1.693583,TICK,0,0,0,0,0,0.000,0.0000
81292,1.693583,NOTE_ON,0,0,0,14,0,261.626,0.5669
81292,1.693583,NOTE_ON,2,0,0,14,2,261.626,0.3780
81292,1.693583,NOTE_ON,3,0,0,14,0,97.999,0.7559
81292,1.693583,NOTE_OFF,4,0,0,0,0,0.000,0.0000
81292,1.693583,NOTE_OFF,5,0,0,0,0,0.000,0.0000
81292,1.693583,NOTE_OFF,6,0,0,0,0,0.000,0.0000
81292,1.693583,NOTE_OFF,7,0,0,0,0,0.000,0.0000
82260,1.713750,TICK,0,0,0,0,0,0.000,0.0000
82260,1.713750,NOTE_OFF,4,0,0,0,0,0.000,0.0000
82260,1.713750,NOTE_OFF,5,0,0,0,0,0.000,0.0000
82260,1.713750,NOTE_OFF,6,0,0,0,0,0.000,0.0000
82260,1.713750,NOTE_OFF,7,0,0,0,0,0.000,0.0000
83227,1.733896,TICK,0,0,0,0,0,0.000,0.0000
83227,1.733896,NOTE_OFF,2,0,0,14,0,0.000,0.0000
83227,1.733896,NOTE_OFF,4,0,0,0,0,0.000,0.0000
83227,1.733896,NOTE_OFF,5,0,0,0,0,0.000,0.0000
83227,1.733896,NOTE_OFF,6,0,0,0,0,0.000,0.0000
83227,1.733896,NOTE_OFF,7,0,0,0,0,0.000,0.0000
84195,1.754063,TICK,0,0,0,0,0,0.000,0.0000
84195,1.754063,NOTE_OFF,4,0,0,0,0,0.000,0.0000
84195,1.754063,NOTE_OFF,5,0,0,0,0,0.000,0.0000
84195,1.754063,NOTE_OFF,6,0,0,0,0,0.000,0.0000
84195,1.754063,NOTE_OFF,7,0,0,0,0,0.000,0.0000
85163,1.774229,TICK,0,0,0,0,0,0.000,0.0000
85163,1.774229,NOTE_OFF,4,0,0,0,0,0.000,0.0000
85163,1.774229,NOTE_OFF,5,0,0,0,0,0.000,0.0000
85163,1.774229,NOTE_OFF,6,0,0,0,0,0.000,0.0000
85163,1.774229,NOTE_OFF,7,0,0,0,0,0.000,0.0000
86131,1.794396,TICK,0,0,0,0,0,0.000,0.0000
86131,1.794396,NOTE_OFF,4,0,0,0,0,0.000,0.0000
86131,1.794396,NOTE_OFF,5,0,0,0,0,0.000,0.0000
86131,1.794396,NOTE_OFF,6,0,0,0,0,0.000,0.0000
86131,1.794396,NOTE_OFF,7,0,0,0,0,0.000,0.0000
87098,1.814542,TICK,0,0,0,0,0,0.000,0.0000
87098,1.814542,NOTE_OFF,4,0,0,0,0,0.000,0.0000
87098,1.814542,NOTE_OFF,5,0,0,0,0,0.000,0.0000
87098,1.814542,NOTE_OFF,6,0,0,0,0,0.000,0.0000
87098,1.814542,NOTE_OFF,7,0,0,0,0,0.000,0.0000
88066,1.834708,TICK,0,0,0,0,0,0.000,0.0000
88066,1.834708,NOTE_OFF,4,0,0,0,0,0.000,0.0000
88066,1.834708,NOTE_OFF,5,0,0,0,0,0.000,0.0000
88066,1.834708,NOTE_OFF,6,0,0,0,0,0.000,0.0000
88066,1.834708,NOTE_OFF,7,0,0,0,0,0.000,0.0000
89034,1.854875,TICK,0,0,0,0,0,0.000,0.0000
89034,1.854875,NOTE_OFF,4,0,0,0,0,0.000,0.0000
89034,1.854875,NOTE_OFF,5,0,0,0,0,0.000,0.0000
89034,1.854875,NOTE_OFF,6,0,0,0,0,0.000,0.0000
89034,1.854875,NOTE_OFF,7,0,0,0,0,0.000,0.0000
90002,1.875042,TICK,0,0,0,0,0,0.000,0.0000
90002,1.875042,NOTE_OFF,4,0,0,0,0,0.000,0.0000
90002,1.875042,NOTE_OFF,5,0,0,0,0,0.000,0.0000
90002,1.875042,NOTE_OFF,6,0,0,0,0,0.000,0.0000
90002,1.875042,NOTE_OFF,7,0,0,0,0,0.000,0.0000
90969,1.895188,TICK,0,0,0,0,0,0.000,0.0000
90969,1.895188,NOTE_ON,1,0,0,15,1,261.626,0.3780
90969,1.895188,NOTE_OFF,4,0,0,0,0,0.000,0.0000
90969,1.895188,NOTE_OFF,5,0,0,0,0,0.000,0.0000
90969,1.895188,NOTE_OFF,6,0,0,0,0,0.000,0.0000
90969,1.895188,NOTE_OFF,7,0,0,0,0,0.000,0.0000
91937,1.915354,TICK,0,0,0,0,0,0.000,0.0000
91937,1.915354,NOTE_OFF,4,0,0,0,0,0.000,0.0000
91937,1.915354,NOTE_OFF,5,0,0,0,0,0.000,0.0000
91937,1.915354,NOTE_OFF,6,0,0,0,0,0.000,0.0000
91937,1.915354,NOTE_OFF,7,0,0,0,0,0.000,0.0000
92905,1.935521,TICK,0,0,0,0,0,0.000,0.0000
92905,1.935521,NOTE_ON,0,0,1,0,0,261.626,1.0000
92905,1.935521,NOTE_ON,2,0,1,0,2,261.626,0.6457
92905,1.935521,NOTE_ON,3,0,1,0,0,103.826,0.8819
92905,1.935521,NOTE_OFF,4,0,0,0,0,0.000,0.0000
92905,1.935521,NOTE_OFF,5,0,0,0,0,0.000,0.0000
92905,1.935521,NOTE_OFF,6,0,0,0,0,0.000,0.0000
92905,1.935521,NOTE_OFF,7,0,0,0,0,0.000,0.0000
93872,1.955667,TICK,0,0,0,0,0,0.000,0.0000
93872,1.955667,NOTE_OFF,2,0,1,0,0,0.000,0.0000
93872,1.955667,NOTE_OFF,4,0,0,0,0,0.000,0.0000
93872,1.955667,NOTE_OFF,5,0,0,0,0,0.000,0.0000
93872,1.955667,NOTE_OFF,6,0,0,0,0,0.000,0.0000
93872,1.955667,NOTE_OFF,7,0,0,0,0,0.000,0.0000
94840,1.975833,TICK,0,0,0,0,0,0.000,0.0000
94840,1.975833,NOTE_OFF,4,0,0,0,0,0.000,0.0000
94840,1.975833,NOTE_OFF,5,0,0,0,0,0.000,0.0000
94840,1.975833,NOTE_OFF,6,0,0,0,0,0.000,0.0000
94840,1.975833,NOTE_OFF,7,0,0,0,0,0.000,0.0000
95808,1.996000,TICK,0,0,0,0,0,0.000,0.0000
95808,1.996000,NOTE_OFF,4,0,0,0,0,0.000,0.0000
95808,1.996000,NOTE_OFF,5,0,0,0,0,0.000,0.0000
95808,1.996000,NOTE_OFF,6,0,0,0,0,0.000,0.0000
95808,1.996000,NOTE_OFF,7,0,0,0,0,0.000,0.0000
96776,2.016167,TICK,0,0,0,0,0,0.000,0.0000
96776,2.016167,NOTE_OFF,4,0,0,0,0,0.000,0.0000
96776,2.016167,NOTE_OFF,5,0,0,0,0,0.000,0.0000
96776,2.016167,NOTE_OFF,6,0,0,0,0,0.000,0.0000
96776,2.016167,NOTE_OFF,7,0,0,0,0,0.000,0.0000
97743,2.036313,TICK,0,0,0,0,0,0.000,0.0000
97743,2.036313,NOTE_OFF,4,0,0,0,0,0.000,0.0000
97743,2.036313,NOTE_OFF,5,0,0,0,0,0.000,0.0000
97743,2.036313,NOTE_OFF,6,0,0,0,0,0.000,0.0000
97743,2.036313,NOTE_OFF,7,0,0,0,0,0.000,0.0000
98711,2.056479,TICK,0,0,0,0,0,0.000,0.0000
98711,2.056479,NOTE_OFF,4,0,0,0,0,0.000,0.0000
98711,2.056479,NOTE_OFF,5,0,0,0,0,0.000,0.0000
98711,2.056479,NOTE_OFF,6,0,0,0,0,0.000,0.0000
98711,2.056479,NOTE_OFF,7,0,0,0,0,0.000,0.0000
99679,2.076646,TICK,0,0,0,0,0,0.000,0.0000
99679,2.076646,NOTE_ON,2,0,1,1,2,261.626,0.2677
99679,2.076646,NOTE_OFF,4,0,0,0,0,0.000,0.0000
99679,2.076646,NOTE_OFF,5,0,0,0,0,0.000,0.0000
99679,2.076646,NOTE_OFF,6,0,0,0,0,0.000,0.0000
99679,2.076646,NOTE_OFF,7,0,0,0,0,0.000,0.0000
100647,2.096812,TICK,0,0,0,0,0,0.000,0.0000
100647,2.096812,NOTE_OFF,2,0,1,1,0,0.000,0.0000
100647,2.096812,NOTE_OFF,4,0,0,0,0,0.000,0.0000
100647,2.096812,NOTE_OFF,5,0,0,0,0,0.000,0.0000
100647,2.096812,NOTE_OFF,6,0,0,0,0,0.000,0.0000
100647,2.096812,NOTE_OFF,7,0,0,0,0,0.000,0.0000
101614,2.116958,TICK,0,0,0,0,0,0.000,0.0000
101614,2.116958,NOTE_OFF,4,0,0,0,0,0.000,0.0000
101614,2.116958,NOTE_OFF,5,0,0,0,0,0.000,0.0000
101614,2.116958,NOTE_OFF,6,0,0,0,0,0.000,0.0000
101614,2.116958,NOTE_OFF,7,0,0,0,0,0.000,0.0000
102582,2.137125,TICK,0,0,0,0,0,0.000,0.0000
102582,2.137125,NOTE_OFF,4,0,0,0,0,0.000,0.0000
102582,2.137125,NOTE_OFF,5,0,0,0,0,0.000,0.0000
102582,2.137125,NOTE_OFF,6,0,0,0,0,0.000,0.0000
102582,2.137125,NOTE_OFF,7,0,0,0,0,0.000,0.0000
103550,2.157292,TICK,0,0,0,0,0,0.000,0.0000
103550,2.157292,NOTE_OFF,4,0,0,0,0,0.000,0.0000
103550,2.157292,NOTE_OFF,5,0,0,0,0,0.000,0.0000
103550,2.157292,NOTE_OFF,6,0,0,0,0,0.000,0.0000
103550,2.157292,NOTE_OFF,7,0,0,0,0,0.000,0.0000
104518,2.177458,TICK,0,0,0,0,0,0.000,0.0000
104518,2.177458,NOTE_ON,2,0,1,2,2,261.626,0.4094
104518,2.177458,NOTE_OFF,4,0,0,0,0,0.000,0.0000
104518,2.177458,NOTE_OFF,5,0,0,0,0,0.000,0.0000
104518,2.177458,NOTE_OFF,6,0,0,0,0,0.000,0.0000
104518,2.177458,NOTE_OFF,7,0,0,0,0,0.000,0.0000
105485,2.197604,TICK,0,0,0,0,0,0.000,0.0000
105485,2.197604,NOTE_OFF,2,0,1,2,0,0.000,0.0000
105485,2.197604,NOTE_OFF,4,0,0,0,0,0.000,0.0000
105485,2.197604,NOTE_OFF,5,0,0,0,0,0.000,0.0000
105485,2.197604,NOTE_OFF,6,0,0,0,0,0.000,0.0000
105485,2.197604,NOTE_OFF,7,0,0,0,0,0.000,0.0000
106453,2.217771,TICK,0,0,0,0,0,0.000,0.0000
106453,2.217771,NOTE_OFF,4,0,0,0,0,0.000,0.0000
106453,2.217771,NOTE_OFF,5,0,0,0,0,0.000,0.0000
106453,2.217771,NOTE_OFF,6,0,0,0,0,0.000,0.0000
106453,2.217771,NOTE_OFF,7,0,0,0,0,0.000,0.0000
107421,2.237938,TICK,0,0,0,0,0,0.000,0.0000
107421,2.237938,NOTE_OFF,4,0,0,0,0,0.000,0.0000
107421,2.237938,NOTE_OFF,5,0,0,0,0,0.000,0.0000
107421,2.237938,NOTE_OFF,6,0,0,0,0,0.000,0.0000
107421,2.237938,NOTE_OFF,7,0,0,0,0,0.000,0.0000
108389,2.258104,TICK,0,0,0,0,0,0.000,0.0000
108389,2.258104,NOTE_OFF,4,0,0,0,0,0.000,0.0000
108389,2.258104,NOTE_OFF,5,0,0,0,0,0.000,0.0000
108389,2.258104,NOTE_OFF,6,0,0,0,0,0.000,0.0000
108389,2.258104,NOTE_OFF,7,0,0,0,0,0.000,0.0000
109356,2.278250,TICK,0,0,0,0,0,0.000,0.0000
109356,2.278250,NOTE_OFF,4,0,0,0,0,0.000,0.0000
109356,2.278250,NOTE_OFF,5,0,0,0,0,0.000,0.0000
109356,2.278250,NOTE_OFF,6,0,0,0,0,0.000,0.0000
109356,2.278250,NOTE_OFF,7,0,0,0,0,0.000,0.0000
110324,2.298417,TICK,0,0,0,0,0,0.000,0.0000
110324,2.298417,NOTE_OFF,4,0,0,0,0,0.000,0.0000
110324,2.298417,NOTE_OFF,5,0,0,0,0,0.000,0.0000
110324,2.298417,NOTE_OFF,6,0,0,0,0,0.000,0.0000
110324,2.298417,NOTE_OFF,7,0,0,0,0,0.000,0.0000
111292,2.318583,TICK,0,0,0,0,0,0.000,0.0000
111292,2.318583,NOTE_ON,2,0,1,3,2,261.626,0.2677
111292,2.318583,NOTE_ON,3,0,1,3,0,103.826,0.6299
111292,2.318583,NOTE_OFF,4,0,0,0,0,0.000,0.0000
111292,2.318583,NOTE_OFF,5,0,0,0,0,0.000,0.0000
111292,2.318583,NOTE_OFF,6,0,0,0,0,0.000,0.0000
111292,2.318583,NOTE_OFF,7,0,0,0,0,0.000,0.0000
112260,2.338750,TICK,0,0,0,0,0,0.000,0.0000
112260,2.338750,NOTE_OFF,2,0,1,3,0,0.000,0.0000
112260,2.338750,NOTE_OFF,4,0,0,0,0,0.000,0.0000
112260,2.338750,NOTE_OFF,5,0,0,0,0,0.000,0.0000
112260,2.338750,NOTE_OFF,6,0,0,0,0,0.000,0.0000
112260,2.338750,NOTE_OFF,7,0,0,0,0,0.000,0.0000
113227,2.358896,TICK,0,0,0,0,0,0.000,0.0000
113227,2.358896,NOTE_OFF,4,0,0,0,0,0.000,0.0000
113227,2.358896,NOTE_OFF,5,0,0,0,0,0.000,0.0000
113227,2.358896,NOTE_OFF,6,0,0,0,0,0.000,0.0000
113227,2.358896,NOTE_OFF,7,0,0,0,0,0.000,0.0000
114195,2.379062,TICK,0,0,0,0,0,0.000,0.0000
114195,2.379062,NOTE_OFF,4,0,0,0,0,0.000,0.0000
114195,2.379062,NOTE_OFF,5,0,0,0,0,0.000,0.0000
114195,2.379062,NOTE_OFF,6,0,0,0,0,0.000,0.0000
114195,2.379062,NOTE_OFF,7,0,0,0,0,0.000,0.0000
115163,2.399229,TICK,0,0,0,0,0,0.000,0.0000
115163,2.399229,NOTE_OFF,4,0,0,0,0,0.000,0.0000
115163,2.399229,NOTE_OFF,5,0,0,0,0,0.000,0.0000
115163,2.399229,NOTE_OFF,6,0,0,0,0,0.000,0.0000
115163,2.399229,NOTE_OFF,7,0,0,0,0,0.000,0.0000
116131,2.419396,TICK,0,0,0,0,0,0.000,0.0000
116131,2.419396,NOTE_ON,0,0,1,4,0,261.626,0.8976
116131,2.419396,NOTE_ON,1,0,1,4,1,261.626,0.9449
116131,2.419396,NOTE_ON,2,0,1,4,2,261.626,0.6457
116131,2.419396,NOTE_OFF,4,0,0,0,0,0.000,0.0000
116131,2.419396,NOTE_OFF,5,0,0,0,0,0.000,0.0000
116131,2.419396,NOTE_OFF,6,0,0,0,0,0.000,0.0000
116131,2.419396,NOTE_OFF,7,0,0,0,0,0.000,0.0000
117098,2.439542,TICK,0,0,0,0,0,0.000,0.0000
117098,2.439542,NOTE_OFF,2,0,1,4,0,0.000,0.0000
117098,2.439542,NOTE_OFF,4,0,0,0,0,0.000,0.0000
117098,2.439542,NOTE_OFF,5,0,0,0,0,0.000,0.0000
117098,2.439542,NOTE_OFF,6,0,0,0,0,0.000,0.0000
117098,2.439542,NOTE_OFF,7,0,0,0,0,0.000,0.0000
118066,2.459708,TICK,0,0,0,0,0,0.000,0.0000
118066,2.459708,NOTE_OFF,4,0,0,0,0,0.000,0.0000
118066,2.459708,NOTE_OFF,5,0,0,0,0,0.000,0.0000
118066,2.459708,NOTE_OFF,6,0,0,0,0,0.000,0.0000
118066,2.459708,NOTE_OFF,7,0,0,0,0,0.000,0.0000
119034,2.479875,TICK,0,0,0,0,0,0.000,0.0000
119034,2.479875,NOTE_OFF,4,0,0,0,0,0.000,0.0000
119034,2.479875,NOTE_OFF,5,0,0,0,0,0.000,0.0000
119034,2.479875,NOTE_OFF,6,0,0,0,0,0.000,0.0000
119034,2.479875,NOTE_OFF,7,0,0,0,0,0.000,0.0000
120002,2.500042,TICK,0,0,0,0,0,0.000,0.0000
120002,2.500042,NOTE_OFF,4,0,0,0,0,0.000,0.0000
120002,2.500042,NOTE_OFF,5,0,0,0,0,0.000,0.0000
120002,2.500042,NOTE_OFF,6,0,0,0,0,0.000,0.0000
120002,2.500042,NOTE_OFF,7,0,0,0,0,0.000,0.0000
120969,2.520188,TICK,0,0,0,0,0,0.000,0.0000
120969,2.520188,NOTE_OFF,4,0,0,0,0,0.000,0.0000
120969,2.520188,NOTE_OFF,5,0,0,0,0,0.000,0.0000
120969,2.520188,NOTE_OFF,6,0,0,0,0,0.000,0.0000
120969,2.520188,NOTE_OFF,7,0,0,0,0,0.000,0.0000
121937,2.540354,TICK,0,0,0,0,0,0.000,0.0000
121937,2.540354,NOTE_OFF,4,0,0,0,0,0.000,0.0000
121937,2.540354,NOTE_OFF,5,0,0,0,0,0.000,0.0000
121937,2.540354,NOTE_OFF,6,0,0,0,0,0.000,0.0000
121937,2.540354,NOTE_OFF,7,0,0,0,0,0.000,0.0000
122905,2.560521,TICK,0,0,0,0,0,0.000,0.0000
122905,2.560521,NOTE_ON,2,0,1,5,2,261.626,0.2677
122905,2.560521,NOTE_OFF,4,0,0,0,0,0.000,0.0000
122905,2.560521,NOTE_OFF,5,0,0,0,0,0.000,0.0000
122905,2.560521,NOTE_OFF,6,0,0,0,0,0.000,0.0000
122905,2.560521,NOTE_OFF,7,0,0,0,0,0.000,0.0000
123872,2.580667,TICK,0,0,0,0,0,0.000,0.0000
123872,2.580667,NOTE_OFF,2,0,1,5,0,0.000,0.0000
123872,2.580667,NOTE_OFF,4,0,0,0,0,0.000,0.0000
123872,2.580667,NOTE_OFF,5,0,0,0,0,0.000,0.0000
123872,2.580667,NOTE_OFF,6,0,0,0,0,0.000,0.0000
123872,2.580667,NOTE_OFF,7,0,0,0,0,0.000,0.0000
124840,2.600833,TICK,0,0,0,0,0,0.000,0.0000
124840,2.600833,NOTE_OFF,4,0,0,0,0,0.000,0.0000
124840,2.600833,NOTE_OFF,5,0,0,0,0,0.000,0.0000
124840,2.600833,NOTE_OFF,6,0,0,0,0,0.000,0.0000
124840,2.600833,NOTE_OFF,7,0,0,0,0,0.000,0.0000
125808,2.621000,TICK,0,0,0,0,0,0.000,0.0000
125808,2.621000,NOTE_OFF,4,0,0,0,0,0.000,0.0000
125808,2.621000,NOTE_OFF,5,0,0,0,0,0.000,0.0000
125808,2.621000,NOTE_OFF,6,0,0,0,0,0.000,0.0000
125808,2.621000,NOTE_OFF,7,0,0,0,0,0.000,0.0000
126776,2.641167,TICK,0,0,0,0,0,0.000,0.0000
126776,2.641167,NOTE_OFF,4,0,0,0,0,0.000,0.0000
126776,2.641167,NOTE_OFF,5,0,0,0,0,0.000,0.0000
126776,2.641167,NOTE_OFF,6,0,0,0,0,0.000,0.0000
126776,2.641167,NOTE_OFF,7,0,0,0,0,0.000,0.0000
127743,2.661313,TICK,0,0,0,0,0,0.000,0.0000
127743,2.661313,NOTE_ON,2,0,1,6,2,261.626,0.4094
127743,2.661313,NOTE_ON,3,0,1,6,0,207.652,0.7559
127743,2.661313,NOTE_OFF,4,0,0,0,0,0.000,0.0000
127743,2.661313,NOTE_OFF,5,0,0,0,0,0.000,0.0000
127743,2.661313,NOTE_OFF,6,0,0,0,0,0.000,0.0000
127743,2.661313,NOTE_OFF,7,0,0,0,0,0.000,0.0000
128711,2.681479,TICK,0,0,0,0,0,0.000,0.0000
128711,2.681479,NOTE_OFF,2,0,1,6,0,0.000,0.0000
128711,2.681479,NOTE_OFF,4,0,0,0,0,0.000,0.0000
128711,2.681479,NOTE_OFF,5,0,0,0,0,0.000,0.0000
128711,2.681479,NOTE_OFF,6,0,0,0,0,0.000,0.0000
128711,2.681479,NOTE_OFF,7,0,0,0,0,0.000,0.0000
129679,2.701646,TICK,0,0,0,0,0,0.000,0.0000
129679,2.701646,NOTE_OFF,4,0,0,0,0,0.000,0.0000
129679,2.701646,NOTE_OFF,5,0,0,0,0,0.000,0.0000
129679,2.701646,NOTE_OFF,6,0,0,0,0,0.000,0.0000
129679,2.701646,NOTE_OFF,7,0,0,0,0,0.000,0.0000
130647,2.721812,TICK,0,0,0,0,0,0.000,0.0000
130647,2.721812,NOTE_OFF,4,0,0,0,0,0.000,0.0000
130647,2.721812,NOTE_OFF,5,0,0,0,0,0.000,0.0000
130647,2.721812,NOTE_OFF,6,0,0,0,0,0.000,0.0000
130647,2.721812,NOTE_OFF,7,0,0,0,0,0.000,0.0000
131614,2.741958,TICK,0,0,0,0,0,0.000,0.0000
131614,2.741958,NOTE_OFF,4,0,0,0,0,0.000,0.0000
131614,2.741958,NOTE_OFF,5,0,0,0,0,0.000,0.0000
131614,2.741958,NOTE_OFF,6,0,0,0,0,0.000,0.0000
131614,2.741958,NOTE_OFF,7,0,0,0,0,0.000,0.0000
132582,2.762125,TICK,0,0,0,0,0,0.000,0.0000
132582,2.762125,NOTE_OFF,4,0,0,0,0,0.000,0.0000
132582,2.762125,NOTE_OFF,5,0,0,0,0,0.000,0.0000
132582,2.762125,NOTE_OFF,6,0,0,0,0,0.000,0.0000
132582,2.762125,NOTE_OFF,7,0,0,0,0,0.000,0.0000
133550,2.782292,TICK,0,0,0,0,0,0.000,0.0000
133550,2.782292,NOTE_OFF,4,0,0,0,0,0.000,0.0000
133550,2.782292,NOTE_OFF,5,0,0,0,0,0.000,0.0000
133550,2.782292,NOTE_OFF,6,0,0,0,0,0.000,0.0000
133550,2.782292,NOTE_OFF,7,0,0,0,0,0.000,0.0000
134518,2.802458,TICK,0,0,0,0,0,0.000,0.0000
134518,2.802458,NOTE_ON,1,0,1,7,1,261.626,0.3150
134518,2.802458,NOTE_ON,2,0,1,7,2,261.626,0.2677
134518,2.802458,NOTE_OFF,4,0,0,0,0,0.000,0.0000
134518,2.802458,NOTE_OFF,5,0,0,0,0,0.000,0.0000
134518,2.802458,NOTE_OFF,6,0,0,0,0,0.000,0.0000
134518,2.802458,NOTE_OFF,7,0,0,0,0,0.000,0.0000
135485,2.822604,TICK,0,0,0,0,0,0.000,0.0000
135485,2.822604,NOTE_OFF,2,0,1,7,0,0.000,0.0000
135485,2.822604,NOTE_OFF,4,0,0,0,0,0.000,0.0000
135485,2.822604,NOTE_OFF,5,0,0,0,0,0.000,0.0000
135485,2.822604,NOTE_OFF,6,0,0,0,0,0.000,0.0000
135485,2.822604,NOTE_OFF,7,0,0,0,0,0.000,0.0000
136453,2.842771,TICK,0,0,0,0,0,0.000,0.0000
136453,2.842771,NOTE_OFF,4,0,0,0,0,0.000,0.0000
136453,2.842771,NOTE_OFF,5,0,0,0,0,0.000,0.0000
136453,2.842771,NOTE_OFF,6,0,0,0,0,0.000,0.0000
136453,2.842771,NOTE_OFF,7,0,0,0,0,0.000,0.0000
137421,2.862938,TICK,0,0,0,0,0,0.000,0.0000
137421,2.862938,NOTE_OFF,4,0,0,0,0,0.000,0.0000
137421,2.862938,NOTE_OFF,5,0,0,0,0,0.000,0.0000
137421,2.862938,NOTE_OFF,6,0,0,0,0,0.000,0.0000
137421,2.862938,NOTE_OFF,7,0,0,0,0,0.000,0.0000
138389,2.883104,TICK,0,0,0,0,0,0.000,0.0000
138389,2.883104,NOTE_OFF,4,0,0,0,0,0.000,0.0000
138389,2.883104,NOTE_OFF,5,0,0,0,0,0.000,0.0000
138389,2.883104,NOTE_OFF,6,0,0,0,0,0.000,0.0000
138389,2.883104,NOTE_OFF,7,0,0,0,0,0.000,0.0000
139356,2.903250,TICK,0,0,0,0,0,0.000,0.0000
139356,2.903250,NOTE_ON,0,0,1,8,0,261.626,0.8976
139356,2.903250,NOTE_ON,2,0,1,8,2,261.626,0.6457
139356,2.903250,NOTE_ON,3,0,1,8,0,103.826,0.8189
139356,2.903250,NOTE_OFF,4,0,0,0,0,0.000,0.0000
139356,2.903250,NOTE_OFF,5,0,0,0,0,0.000,0.0000
139356,2.903250,NOTE_OFF,6,0,0,0,0,0.000,0.0000
139356,2.903250,NOTE_OFF,7,0,0,0,0,0.000,0.0000
140324,2.923417,TICK,0,0,0,0,0,0.000,0.0000
140324,2.923417,NOTE_OFF,2,0,1,8,0,0.000,0.0000
140324,2.923417,NOTE_OFF,4,0,0,0,0,0.000,0.0000
140324,2.923417,NOTE_OFF,5,0,0,0,0,0.000,0.0000
140324,2.923417,NOTE_OFF,6,0,0,0,0,0.000,0.0000
140324,2.923417,NOTE_OFF,7,0,0,0,0,0.000,0.0000
141292,2.943583,TICK,0,0,0,0,0,0.000,0.0000
141292,2.943583,NOTE_OFF,4,0,0,0,0,0.000,0.0000
141292,2.943583,NOTE_OFF,5,0,0,0,0,0.000,0.0000
141292,2.943583,NOTE_OFF,6,0,0,0,0,0.000,0.0000
141292,2.943583,NOTE_OFF,7,0,0,0,0,0.000,0.0000
142260,2.963750,TICK,0,0,0,0,0,0.000,0.0000
142260,2.963750,NOTE_OFF,4,0,0,0,0,0.000,0.0000
142260,2.963750,NOTE_OFF,5,0,0,0,0,0.000,0.0000
142260,2.963750,NOTE_OFF,6,0,0,0,0,0.000,0.0000
